frame,thorax_x,thorax_y,thorax_z,thorax_score,neck_x,neck_y,neck_z,neck_score,a_L1_x,a_L1_y,a_L1_z,a_L1_score,a_L2_x,a_L2_y,a_L2_z,a_L2_score,a_R1_x,a_R1_y,a_R1_z,a_R1_score,a_R2_x,a_R2_y,a_R2_z,a_R2_score,leg_f_L1_x,leg_f_L1_y,leg_f_L1_z,leg_f_L1_score,leg_f_L2_x,leg_f_L2_y,leg_f_L2_z,leg_f_L2_score,leg_f_R1_x,leg_f_R1_y,leg_f_R1_z,leg_f_R1_score,leg_f_R2_x,leg_f_R2_y,leg_f_R2_z,leg_f_R2_score,leg_m_L1_x,leg_m_L1_y,leg_m_L1_z,leg_m_L1_score,leg_m_L2_x,leg_m_L2_y,leg_m_L2_z,leg_m_L2_score,leg_m_R1_x,leg_m_R1_y,leg_m_R1_z,leg_m_R1_score,leg_m_R2_x,leg_m_R2_y,leg_m_R2_z,leg_m_R2_score,a_R0_x,a_R0_y,a_R0_z,a_R0_score,a_L0_x,a_L0_y,a_L0_z,a_L0_score,leg_f_R0_x,leg_f_R0_y,leg_f_R0_z,leg_f_R0_score,leg_f_L0_x,leg_f_L0_y,leg_f_L0_z,leg_f_L0_score,leg_m_R0_x,leg_m_R0_y,leg_m_R0_z,leg_m_R0_score,leg_m_L0_x,leg_m_L0_y,leg_m_L0_z,leg_m_L0_score,eye_L_x,eye_L_y,eye_L_z,eye_L_score,eye_R_x,eye_R_y,eye_R_z,eye_R_score,m_L0_x,m_L0_y,m_L0_z,m_L0_score,m_R0_x,m_R0_y,m_R0_z,m_R0_score,m_L1_x,m_L1_y,m_L1_z,m_L1_score,m_R1_x,m_R1_y,m_R1_z,m_R1_score
782,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
783,7.688104295081401,-0.8808433631204093,213.86034195576835,0.024270013288961386,,,,0.0,7.041152093194794,-2.4659497969840993,208.35251182135713,0.0013895782882059231,6.8509399626205525,-3.019914730070345,205.63156431230948,0.002193853633777909,9.077691862613593,-1.1181220867406476,212.50868254277438,0.003620211169294787,,,,0.0,7.903882066132383,-2.43738954756225,210.10812300324474,0.005991391786503095,,,,0.0,8.748445800158796,-1.488213558458085,211.6052033606093,0.005424681438464888,,,,0.0,,,,0.0,,,,0.0,8.287109166774437,-0.3422723603663296,212.7001609809845,0.0035806247266252115,,,,0.0,8.797769834223379,-2.2211748350624925,209.1749185049971,0.007503697840808154,8.498097388672896,-2.5573162836083916,208.07210487561926,0.004884676620456324,,,,0.0,,,,0.0,8.016229037050639,-1.0977548003975433,213.4153262679573,0.012218339227055022,7.658993420829907,-1.760859350908671,213.2426574770018,0.008222577889948193,8.29639901945461,-2.710171811881713,209.31749848906975,0.024598439427286293,8.590020436677317,-1.6430990224702464,209.74326731854097,0.005072029821328035,,,,0.0,,,,0.0,,,,0.0,,,,0.0
784,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
785,7.688650843473791,-0.9055970841602086,213.7925634237688,0.02154035899375926,8.195308082541045,-1.5975191629647385,210.60062249397654,0.00836518669098196,6.957928439161616,-2.3700030954105356,208.31508613037903,0.00148880146126658,,,,0.0,9.156143123684327,-1.1833630921194072,212.52698055292612,0.003870909701990445,,,,0.0,7.980026087965585,-2.5020927508567707,210.1180920274378,0.0053769538716732825,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,8.338516477076515,-0.34113230528865296,212.6929215871337,0.0036306994399466926,,,,0.0,8.914617796725693,-2.290096094063331,209.21244229667573,0.008115455019555403,8.543090360737521,-2.619833219644061,208.188128160074,0.005896074007508532,,,,0.0,,,,0.0,,,,0.0,7.634655251603495,-1.7105074367071609,213.27240336119095,0.007562684378006916,8.342063684385693,-2.7018282445942114,209.43047879962506,0.018813620284799715,8.81448444562043,-1.7854129013373696,211.6100170218177,0.004643437169563676,,,,0.0,,,,0.0,,,,0.0,,,,0.0
786,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
787,7.681590356949191,-0.8827704652381215,213.89012278256482,0.023009151125756664,8.159173431931874,-1.5420138444245355,210.7666709692295,0.012325450581804695,6.79404364984401,-2.2304205368898433,208.33297147100353,0.0015705412568401676,,,,0.0,9.01068554314616,-1.0145981645605981,212.5669935513439,0.0037825327253107072,,,,0.0,7.999321279970117,-2.5024283583955267,210.32443096761915,0.004654788429150894,,,,0.0,,,,0.0,,,,0.0,7.1651446629400155,-1.6006642038502685,206.4261426683892,0.024308488333089694,,,,0.0,8.32496938360838,-0.3102540660770833,212.7206900402428,0.0036578179226112863,,,,0.0,8.932538671270102,-2.290826445697319,209.24271913712158,0.008675957629412265,,,,0.0,,,,0.0,,,,0.0,8.011447231208578,-1.0554556183240358,213.42589859430524,0.012881340603471797,7.739958954101416,-1.7297784784285533,213.29243504337077,0.007464863663559034,8.370630621077373,-2.7131153763228246,209.45875152724955,0.018169982761491343,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
788,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
789,7.730899685258458,-0.8717901184834511,213.83416253058613,0.021236850735870845,8.233946202190076,-1.6341401526188588,210.59952753497788,0.008502416854056246,,,,0.0,,,,0.0,9.236724894147024,-1.1801214490807308,212.55666914735033,0.0044292367485900845,,,,0.0,7.511071460035307,-2.0530758786183245,207.1358640204738,0.01194728448585364,,,,0.0,,,,0.0,,,,0.0,7.1514314623749415,-1.5474834058146074,206.49913153698225,0.027231158549482225,,,,0.0,8.348561854425744,-0.2681407783395001,212.74130848010844,0.0036285523431273062,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,7.757417742381437,-1.6814500977074651,213.30962144689494,0.006790808543140043,8.3436296845498,-2.6597720972347556,209.5154162476778,0.018542415022617095,8.803274695879493,-1.6950374501185936,211.64923428401153,0.004690531373016121,,,,0.0,,,,0.0,,,,0.0,,,,0.0
790,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
791,7.710091926975976,-0.8534880845979185,213.87142936299057,0.024689477855568256,8.283500804424683,-1.7391197489317878,210.5019005434421,0.021473472545490705,,,,0.0,,,,0.0,9.310561826973917,-1.2204396623365619,212.8434046522049,0.004813547192670032,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,7.19051684423872,-1.5125216633078515,206.62841546579057,0.02833716687582293,,,,0.0,8.346669742105911,-0.2683154241732503,212.76289143333813,0.0036554570563927056,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,8.066865134260459,-1.0904518945799315,213.42551548942527,0.01304368437178261,7.821933890311451,-1.7488233238540187,213.33501138769373,0.007128739942570055,8.3892618997729,-2.6798742504988327,209.50392563546592,0.01674700833323549,8.757937884087161,-1.650483923467578,211.6194376349638,0.004559785302816395,,,,0.0,,,,0.0,,,,0.0,,,,0.0
792,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
793,7.742471240256322,-0.8412117974615991,213.8993451152792,0.022315233159782236,8.315662602026421,-1.6817403375351172,210.62234432594875,0.02446399429871897,,,,0.0,,,,0.0,9.797881426141007,-1.6966699030674999,212.72984180838478,0.006468368055102792,,,,0.0,7.4857447115411,-2.009062628139802,207.6873902068432,0.010148008110945688,,,,0.0,,,,0.0,,,,0.0,7.220313664488982,-1.4948350599456885,206.7770693958051,0.029710377363087567,,,,0.0,8.370203050805328,-0.24802446099275158,212.78676699953763,0.0037347502863216923,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,8.090225685192108,-1.0729813959720584,213.41480730256797,0.01369391603313974,7.862548520307109,-1.7475089349192894,213.35909874195096,0.006989586784259533,8.405213122218555,-2.6502089301461105,209.5854942105084,0.014608372123116118,8.73993672590732,-1.5534732937098323,211.6735205326344,0.004609945821374845,,,,0.0,,,,0.0,,,,0.0,,,,0.0
794,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
795,7.7745487520696575,-0.8216996276021516,213.97520152954777,0.022530074741624405,8.359981181966383,-1.6340877057110006,210.8531219790377,0.021262126194641056,,,,0.0,,,,0.0,9.891916067082661,-1.7296591640353327,212.81892408041878,0.006078568643104257,,,,0.0,7.542840925198678,-2.0579943263350398,207.84175071409834,0.010727428289252734,,,,0.0,,,,0.0,,,,0.0,7.206649795248436,-1.5110088771596364,206.8023556581821,0.02544280344383341,,,,0.0,8.409607660778374,-0.23913482561539937,212.79495593054307,0.0037074786987449544,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,8.070346739882112,-1.0327082918754418,213.45003245513075,0.013581035077469465,7.868555126254674,-1.7408131104164224,213.3466749601809,0.007163213664255284,8.38912289386531,-2.6166141671255887,209.57683017429676,0.01600574738165716,8.754351888109843,-1.512762902157371,211.69191829426063,0.0050093610733276395,,,,0.0,,,,0.0,,,,0.0,,,,0.0
796,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
797,7.7691856015900145,-0.8003882098643985,214.07380975683105,0.028214618149141394,8.345432689136125,-1.6049641815468065,210.89248049546234,0.019932868339079785,,,,0.0,,,,0.0,9.28156121189077,-1.1403371269353386,211.4409697398863,0.004297617963284687,,,,0.0,7.526976247530318,-2.0296124822168364,207.893195455114,0.010370922818638816,,,,0.0,,,,0.0,,,,0.0,7.263629707411566,-1.4794318548349024,206.87729223552955,0.024916848659576225,,,,0.0,8.41468050389941,-0.22988485933713182,212.7754070852503,0.0036748786874909248,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,8.063577410129415,-1.0085030436732898,213.44127831424635,0.012190836487286562,7.890536175440001,-1.7144115025650588,213.3980849105767,0.00730027025636109,8.40774490622634,-2.5879871415488385,209.62761201294515,0.014956729639073739,8.803162790681146,-1.5104658025115132,211.6838244024749,0.00536554169946867,,,,0.0,,,,0.0,,,,0.0,,,,0.0
798,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
799,7.794080861653116,-0.8144686461323989,213.92845040171633,0.019680472164494887,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,7.511940114633929,-1.9925488855886666,208.18797223968136,0.011132757484764498,,,,0.0,,,,0.0,,,,0.0,7.232314716148185,-1.5124233667199858,206.8779032827198,0.024309288263769584,,,,0.0,8.412144641379642,-0.20605521089589765,212.8233915221435,0.003680900225498413,,,,0.0,,,,0.0,,,,0.0,,,,0.0,7.959464181628213,-2.0430410300073816,212.6601713933775,0.006973866518945393,,,,0.0,7.879609498151063,-1.686803090978827,213.3873028469176,0.006933729790573902,8.088782716837816,-2.2466459737615057,209.00670793903274,0.006081563715330779,8.854894954939649,-1.4616478470913667,211.77946456580645,0.006197970614606124,,,,0.0,,,,0.0,,,,0.0,,,,0.0
800,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
801,7.7792775989964955,-0.77378864704176,214.0768720789477,0.025474182917182484,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,7.5418367662499115,-2.0050461047059023,208.37214958313928,0.01213069891675264,,,,0.0,,,,0.0,,,,0.0,7.281615575860431,-1.4932525206851779,206.9298759682174,0.02289171315017629,,,,0.0,8.420249154997816,-0.1953498212227753,212.83334562018305,0.0038040917846045783,,,,0.0,,,,0.0,,,,0.0,,,,0.0,7.948051245478201,-2.006662858943602,212.68316468742378,0.007110553161226488,8.108548588345617,-0.9831446018286203,213.50938201863073,0.012808469752153225,7.909866263173775,-1.6944959722736506,213.40590033376392,0.007584094454045946,,,,0.0,9.134526356117437,-1.821542900597646,210.48974538692235,0.014100477803523396,,,,0.0,,,,0.0,,,,0.0,,,,0.0
802,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
803,7.775898772167525,-0.7865940908408396,214.06248980237285,0.026652049014811392,8.53078464789208,-1.6095564377516032,210.8991076488978,0.07150951342375517,,,,0.0,,,,0.0,9.366898398316748,-1.1218235417023472,211.39397313493595,0.004101716230157813,,,,0.0,7.548028558374487,-1.9887733496292377,208.37900785465254,0.01258994588875487,,,,0.0,,,,0.0,,,,0.0,7.032306947430765,-1.647426984729191,206.73143298857028,0.01662810003947803,,,,0.0,8.409482806672871,-0.19980388198475574,212.81961695414623,0.0037713355697211706,,,,0.0,,,,0.0,,,,0.0,,,,0.0,8.008538197117756,-2.004246970161927,212.71422208087426,0.006959665746964459,8.088499428781022,-0.9854468280830552,213.4905566532737,0.01153644194595723,7.865446168715932,-1.667664077831851,213.3901643916213,0.0074913652672987975,8.173650215282944,-2.2975880238844923,209.01861182635008,0.0067512500121799665,9.162465834192394,-1.8810222713825473,210.46143319238294,0.015775475819568716,,,,0.0,,,,0.0,,,,0.0,,,,0.0
804,7.792118199172789,-0.7999302418181233,213.94106134697049,0.021706858758254788,8.514123686074761,-1.5872614859806924,210.72249726086025,0.06930661173737582,,,,0.0,,,,0.0,9.416968319117656,-1.1522249371474382,211.41966936511028,0.003753482959015274,,,,0.0,7.509361275323631,-1.9750305213064876,208.31830572375782,0.012077943137439042,,,,0.0,9.577769174695671,-2.077843852459235,211.71446072887943,0.004561971902241743,,,,0.0,7.037676354000469,-1.6531307946589942,206.746665645461,0.01731716660861407,,,,0.0,8.414134309104877,-0.19962969817822648,212.7763147859389,0.003701781110506609,,,,0.0,,,,0.0,,,,0.0,,,,0.0,7.997435830314286,-2.0281336506000605,212.6405755132236,0.007466914491086369,8.144386580597974,-1.0355528213365583,213.44384366738035,0.013792898351849409,7.8424001035798945,-1.672730465556528,213.37154556757227,0.007445746524392302,8.174262446177224,-2.291282425325771,208.97801369040664,0.006629473468140635,9.16344350077145,-1.912748074505388,210.39580981443456,0.017554760741745293,,,,0.0,,,,0.0,,,,0.0,,,,0.0
805,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
806,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
807,7.792190600139992,-0.7930150703174936,214.02188005415476,0.024133180472366112,8.53537326505472,-1.6011509521102036,210.86168868881774,0.05705131606159195,7.005384003681727,-2.2120290213192013,209.044677958478,0.003024737095469151,,,,0.0,,,,0.0,,,,0.0,7.5195222526510515,-1.9509148219579215,208.4043131253178,0.012510315707083238,,,,0.0,9.57750926371663,-2.0420785588088424,211.80557447064447,0.004027646476957374,,,,0.0,7.039518224408851,-1.6542199195603202,206.75706694679906,0.0172503595683882,,,,0.0,8.390051407411123,-0.16801860067717483,212.78717293494657,0.0036701416430523323,,,,0.0,,,,0.0,,,,0.0,,,,0.0,7.960426813141992,-1.940727588182554,212.69397298376967,0.008441739750254997,8.102793063360203,-0.983596860803877,213.46246290996822,0.012413962144878932,7.856262359308355,-1.6847350752281849,213.37948053006136,0.007703710710756837,8.435924942657847,-2.5486010142530025,209.54334060174733,0.017341615133245985,8.905343577516899,-1.620293288354092,210.7576088503156,0.005577758646199317,,,,0.0,,,,0.0,,,,0.0,,,,0.0
808,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
809,7.792126362180449,-0.7899306963178776,213.9515651065965,0.025021758219874388,8.39707331735865,-1.681184971931508,210.65801928781636,0.02431564646124374,7.235106018771791,-2.4555038165389864,209.02737925700953,0.0021174101577882513,,,,0.0,9.441883017154645,-1.1380927702055001,211.24855580670626,0.003706963164340364,,,,0.0,7.542636965484305,-2.010844033617956,208.3194466018168,0.012837325143477166,,,,0.0,8.764632855471191,-1.168762694106457,211.67860521418334,0.004606278416028936,,,,0.0,7.010188280732797,-1.657476889360679,206.78635891439583,0.016549087458083422,,,,0.0,8.486264091461841,-0.22795522868433968,212.797322628988,0.003778701682729195,,,,0.0,,,,0.0,,,,0.0,,,,0.0,7.975157423786716,-1.9933414962129101,212.65644163276832,0.008418780756188621,8.161298338631786,-0.9984983369000523,213.4808740274688,0.012434980147012177,7.850178813665942,-1.6745532163770838,213.37426468394682,0.007510694532292434,8.46933748463786,-2.5795299569055348,209.53443277317243,0.014647815827582275,9.192162744661964,-1.901978285065564,210.35432862645777,0.01829419583570315,,,,0.0,,,,0.0,,,,0.0,,,,0.0
810,7.803746855528402,-0.7935728145041413,213.93706398624278,0.022241475825277406,8.407944866102648,-1.6866334374942422,210.64935139805712,0.02446894643918787,7.112043208365431,-2.322132983109022,209.07083955503973,0.002153013365718776,,,,0.0,9.458866449571007,-1.1500212759183472,211.29035596751788,0.0037039202227775996,,,,0.0,7.4941252589616925,-1.9793418284382949,208.3415097067867,0.013772264540326802,,,,0.0,9.458264231729876,-1.8046175865886471,212.0455069945308,0.0045750110066369205,,,,0.0,7.0193621249211215,-1.651878841234712,206.83573544880574,0.01652600242769621,,,,0.0,8.499400407133072,-0.2324946549411726,212.793448818434,0.0037935690473653366,,,,0.0,,,,0.0,,,,0.0,,,,0.0,7.971734060279108,-1.9824072801437478,212.65036900713844,0.00830088541834052,8.16978736114967,-0.9992075844488717,213.47532745296027,0.012396511758357376,7.881718147739328,-1.6643674523109793,213.3905195775161,0.007608645605535,8.45402476381815,-2.5901830024338466,209.50290363333926,0.015473572195570563,9.194789687021308,-1.9392253509703443,210.32106202632747,0.020358526123804364,,,,0.0,,,,0.0,,,,0.0,,,,0.0
811,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
812,8.024310382531155,-1.1821399692918872,208.41758316672096,0.004174861700649974,8.451103182959919,-1.7243079184679329,210.81044892719885,0.025374417321722974,7.0218508898571,-2.2126550758056047,209.07043798286864,0.0029273137597187956,,,,0.0,,,,0.0,,,,0.0,7.507015940990157,-1.9919346035173353,208.37362425900156,0.013811372596418103,,,,0.0,9.433055376775911,-1.6915216234153323,212.0171088949436,0.004805041434993619,,,,0.0,7.019874933349902,-1.6491865969841395,206.87591663371018,0.016653558948963802,,,,0.0,8.485589432673025,-0.21215855013065504,212.8279973620954,0.0038170011817289457,,,,0.0,,,,0.0,,,,0.0,,,,0.0,7.973717990143894,-1.9804610367745303,212.6849355501967,0.008330432433062225,8.139707505866557,-0.9647310226588096,213.50319159860007,0.012230461797404016,7.902392869264079,-1.6832483929439532,213.3734150642869,0.007927949743581289,8.107845673835293,-2.233810222875977,208.98312419086858,0.005767131522042413,9.205238237452226,-1.9485644291957949,210.29863406574825,0.019968518938315014,,,,0.0,,,,0.0,,,,0.0,,,,0.0
813,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
814,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
815,8.016495674577314,-1.155208941370897,208.46194026681744,0.004281405182378385,8.45428876238658,-1.7427377101594244,210.7691136537417,0.02536032233662785,6.99843283792176,-2.1835816520707714,209.0267918050681,0.003252847939337393,,,,0.0,,,,0.0,,,,0.0,7.512444453227544,-1.9831169549632803,208.3612759909162,0.015122584939206872,,,,0.0,9.261191842585824,-1.5502416312293188,210.45263549906136,0.005793940468855542,,,,0.0,,,,0.0,,,,0.0,8.474500927277893,-0.22044868840983778,212.7853752526953,0.0038397403656375384,,,,0.0,,,,0.0,,,,0.0,,,,0.0,7.964293057026265,-1.9507736143132666,212.67133527784995,0.008531242377268974,8.131976347265487,-0.9763002668291784,213.46413192694723,0.012770435243509142,7.869574757707939,-1.7020717460328834,213.35760360713635,0.00784103281061131,8.167509304538816,-2.2814552963439625,209.021252065397,0.005871766228315794,9.201213935096815,-1.9922784858884555,210.2351965734211,0.01942617378694268,,,,0.0,,,,0.0,,,,0.0,,,,0.0
816,7.98190204801265,-1.134901458193893,208.41298467937514,0.004295222702587622,,,,0.0,7.008695046009168,-2.1955810655931094,208.98024677112318,0.0031109631599002398,,,,0.0,,,,0.0,,,,0.0,7.49777824623551,-1.9147487795932916,208.4090034569283,0.015760577121457613,,,,0.0,9.307981765039388,-1.58263263945278,210.41763841487946,0.005176384916108597,,,,0.0,,,,0.0,,,,0.0,8.477949834272826,-0.20452314622516363,212.8133056242637,0.003798423497569376,,,,0.0,,,,0.0,,,,0.0,,,,0.0,8.00836113122849,-2.0167452108854524,212.66315147513438,0.007503125228733545,8.639084352347032,-1.6759559962949169,209.2671235288711,0.0033680877214796786,7.888193187411288,-1.702480113250839,213.33466627702427,0.008005925687968934,,,,0.0,9.230984149774363,-2.004521713552979,210.24831809210613,0.018503005129161677,,,,0.0,,,,0.0,,,,0.0,,,,0.0
817,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
818,7.860994918915996,-0.7905710318867325,213.98189803834455,0.02136264399754794,8.457362602853841,-1.7533214480979549,210.63467720900408,0.034800560946604414,7.188229386992873,-2.3287056328029,209.07294844276092,0.002766629530689403,,,,0.0,,,,0.0,,,,0.0,7.546913854548387,-1.9914740891333018,208.37420870366728,0.014903741804959613,,,,0.0,9.19266688277429,-1.4758725983601106,210.38512412105501,0.005882130782355459,,,,0.0,7.081300625208374,-1.636926265344211,207.0235516551538,0.020114416836490238,,,,0.0,8.51500157572216,-0.2243085536120001,212.8074523084901,0.0038519872785233366,,,,0.0,,,,0.0,,,,0.0,,,,0.0,8.03827198626746,-2.0316927656959693,212.65839221321647,0.0072071531823333845,8.492333637472477,-1.4829208478584408,209.22671505657001,0.003959104270281096,7.893963075417148,-1.691863832679983,213.3273575731008,0.007815396131670206,8.2103232334757,-2.289455993050549,208.93619112643756,0.0058747217067358325,9.228466184050706,-1.946461482718302,210.22157213754096,0.01711956760295789,,,,0.0,,,,0.0,,,,0.0,,,,0.0
819,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
820,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
