frame,thorax_x,thorax_y,thorax_z,thorax_score,neck_x,neck_y,neck_z,neck_score,a_L1_x,a_L1_y,a_L1_z,a_L1_score,a_L2_x,a_L2_y,a_L2_z,a_L2_score,a_R1_x,a_R1_y,a_R1_z,a_R1_score,a_R2_x,a_R2_y,a_R2_z,a_R2_score,leg_f_L1_x,leg_f_L1_y,leg_f_L1_z,leg_f_L1_score,leg_f_L2_x,leg_f_L2_y,leg_f_L2_z,leg_f_L2_score,leg_f_R1_x,leg_f_R1_y,leg_f_R1_z,leg_f_R1_score,leg_f_R2_x,leg_f_R2_y,leg_f_R2_z,leg_f_R2_score,leg_m_L1_x,leg_m_L1_y,leg_m_L1_z,leg_m_L1_score,leg_m_L2_x,leg_m_L2_y,leg_m_L2_z,leg_m_L2_score,leg_m_R1_x,leg_m_R1_y,leg_m_R1_z,leg_m_R1_score,leg_m_R2_x,leg_m_R2_y,leg_m_R2_z,leg_m_R2_score,a_R0_x,a_R0_y,a_R0_z,a_R0_score,a_L0_x,a_L0_y,a_L0_z,a_L0_score,leg_f_R0_x,leg_f_R0_y,leg_f_R0_z,leg_f_R0_score,leg_f_L0_x,leg_f_L0_y,leg_f_L0_z,leg_f_L0_score,leg_m_R0_x,leg_m_R0_y,leg_m_R0_z,leg_m_R0_score,leg_m_L0_x,leg_m_L0_y,leg_m_L0_z,leg_m_L0_score,eye_L_x,eye_L_y,eye_L_z,eye_L_score,eye_R_x,eye_R_y,eye_R_z,eye_R_score,m_L0_x,m_L0_y,m_L0_z,m_L0_score,m_R0_x,m_R0_y,m_R0_z,m_R0_score,m_L1_x,m_L1_y,m_L1_z,m_L1_score,m_R1_x,m_R1_y,m_R1_z,m_R1_score
562,11.856650210925642,-1.4696655513035077,216.54213765205327,0.004432316954455582,9.861019091183774,-0.6724358250557542,212.46898084603973,0.0024265466016984076,8.216405885298425,-1.2380071013429714,210.87583693653832,0.00371839355469448,,,,0.0,10.501688121491405,-0.20935264033796386,212.06338265925552,0.0015184811553758278,,,,0.0,9.849910218787802,-1.3775087751255948,212.69569561537728,0.005305639325876462,,,,0.0,10.688226787974122,-0.6147635617174577,213.7196869992148,0.0017513760471610472,,,,0.0,9.294980588531581,-1.1109331691575162,212.142926759832,0.06880633920401476,,,,0.0,11.524776572594842,-0.20478801453413922,214.2458748660833,0.0021303784888536507,9.677041881423134,0.7132041835111711,216.07498365357372,0.0012797630653553172,9.318894702097497,-0.6803034410704646,211.69801990655233,0.0015150505751590077,8.53040798623755,-0.7804658452583245,211.66365909982693,0.0019564991722009163,,,,0.0,,,,0.0,11.557872669442787,-1.1725973830610916,216.23636576916348,0.0026288767781330997,,,,0.0,9.04231606274517,-0.8441183794997216,211.31815408535212,0.0021546771492298032,9.357547959080511,-0.5411504937373702,213.07824419701012,0.0014980919060524236,,,,0.0,,,,0.0,,,,0.0,,,,0.0
563,11.85920622486081,-1.4872057463936355,216.50344985397055,0.0043726240575025265,9.831500964414456,-0.6799198663344792,212.47604802190835,0.0023942665413463357,8.236512045111448,-1.2335928187521774,210.85325736556183,0.0037802834593765205,,,,0.0,10.534542548719003,-0.2364128414239504,211.9904804569323,0.0016092931802941413,,,,0.0,9.85000781095964,-1.39658030715854,212.71490905802474,0.005249569436504534,,,,0.0,10.608637923433518,-0.6522142799628423,213.68678251329212,0.0017543626644450979,,,,0.0,9.289390730340758,-1.1170767076024792,212.13368016834605,0.06639855615980667,,,,0.0,11.43856830696456,-0.164048342030199,214.22113643379222,0.0020562004901153955,9.676030295079656,0.7078760203763954,216.06494755419502,0.0012700559609184975,9.30125194303846,-0.7384244127768983,211.67849540778974,0.0015177386705101706,8.525864163427435,-0.7907890906833606,211.6461980048956,0.0019428456518092128,,,,0.0,,,,0.0,11.548623938288964,-1.140092367233048,216.22095073352037,0.002597197304620965,11.088282316934226,-1.4134965407919298,215.22515376787422,0.005927125481475581,9.110151476499755,-0.8588166239584153,211.2486277610494,0.002201980207946768,9.281379529367852,-0.5678445447286046,213.0721297129239,0.0014538978506044734,,,,0.0,,,,0.0,,,,0.0,,,,0.0
564,11.84688105039239,-1.4412817748960989,216.5327491161797,0.004309870289750564,9.742047986842989,-0.7734441789660434,212.41431500207773,0.002332734267656287,8.018226779238326,-1.204832351711668,210.80598831714187,0.003848121652037895,,,,0.0,10.495138218120536,-0.22946203574911686,211.9729468672182,0.0015340559272832253,,,,0.0,9.79917463087067,-1.408003462355807,212.65191334304595,0.005223207639512256,,,,0.0,10.562405692374632,-0.6686162984024069,213.6107846344456,0.0018384523886824464,,,,0.0,9.268420091881737,-1.1070013694268919,212.09966826924386,0.06876328481222725,,,,0.0,11.367212737334265,-0.17375849786489989,214.17604040787376,0.002031192220741883,9.83096533512525,0.7063945247741881,216.02506427384805,0.0012543038618771183,9.080766416833637,-0.7204392153526168,211.7858180525414,0.0016269379038365969,8.460800068082012,-0.8173537468938226,211.62364825847226,0.0019690282964350105,,,,0.0,,,,0.0,11.663096584373221,-1.1819009102006544,216.22439750741532,0.00266567827149893,11.027605663963474,-1.3990385006095527,215.21142016191348,0.005896579739191299,,,,0.0,9.413766753835198,-0.5966243935134968,212.98522194991304,0.0014896558888129049,,,,0.0,,,,0.0,,,,0.0,,,,0.0
566,11.897889566075005,-1.4409900520850092,216.41830915816394,0.004192913016816521,9.747841985942351,-0.7493659520333551,212.4488794430096,0.002285130157152328,7.963865276409242,-1.175375184847644,210.7577106073382,0.003999452506379641,,,,0.0,10.282464473958571,-0.23689127257213538,212.11866035751692,0.0014751670122053475,,,,0.0,9.920630853383274,-1.4189436963984268,212.55566164423468,0.005245842658676609,,,,0.0,10.524190534255492,-0.6924555638843486,213.6715612155343,0.0017802115906858133,,,,0.0,9.30332669501482,-1.1291615743759071,212.13731848015854,0.058286851271974645,,,,0.0,,,,0.0,9.899822372602312,0.6992927408785986,215.97471015070647,0.001224017322557931,9.245518012200336,-0.7254708942786301,211.61975913388355,0.0015170770737928702,8.374911439520949,-0.8092150050806626,211.53955025885293,0.0019343347328485874,,,,0.0,,,,0.0,11.605074355756686,-1.154483042336662,216.173108873241,0.0026598583460654087,10.998395569633207,-1.4086680325520862,215.21586559532787,0.005369448065612739,,,,0.0,9.139447563565914,-0.5950052124400709,213.11834111443207,0.0015014726584711468,,,,0.0,,,,0.0,,,,0.0,,,,0.0
567,11.931658717755012,-1.4229243095179793,216.36393052551028,0.004458232805950879,9.669517053485867,-0.7641554827520403,212.47008974211775,0.0022316194690941344,7.949395185530625,-1.1496903272903845,210.66687484565063,0.003862837005063198,,,,0.0,11.190170960167826,-0.815250951580177,213.13402743583464,0.0014139408136092746,,,,0.0,9.89095992639992,-1.388145611376256,212.5140723432706,0.005290157870642962,,,,0.0,10.59733337941304,-0.7017926860656943,213.60567667885903,0.0018227653766510624,,,,0.0,9.351016296373002,-1.0994806211579802,212.16749862755483,0.07089421347641327,,,,0.0,11.503481527851115,-0.17774793420141566,214.00524112447724,0.0020917177482087145,9.982934134908033,0.7007016319767382,215.7961346458109,0.001226521840317944,9.186217940445985,-0.7435471986225362,211.62184629359197,0.0014888407919052746,8.29703254732341,-0.8099651290050092,211.58870023102287,0.0019695947945726432,,,,0.0,,,,0.0,11.668277762008916,-1.159955069677023,216.1179284769972,0.002640051834137692,11.024024158312745,-1.3690224454196729,215.2202560839481,0.005271274921932829,,,,0.0,9.210279459384653,-0.6039354671276871,213.05111390215225,0.0014544737866319392,,,,0.0,,,,0.0,,,,0.0,,,,0.0
569,11.895676556545812,-1.443517057131763,216.39352192833587,0.004356896220951331,9.719650858024952,-0.6882951262537179,212.59506437853682,0.002226955244817005,7.912049773203409,-1.201989022555137,210.70663947444058,0.0038097036795358176,,,,0.0,,,,0.0,7.956169973564866,-0.6837183210861798,213.4037715334124,0.0008953425024001571,9.714954437177369,-1.349180278995277,212.54920667359215,0.005092796979000704,,,,0.0,10.860088999979206,-0.6758598718151955,213.22775901365083,0.002001275429209334,,,,0.0,9.31588274461653,-1.0968843265018036,212.12761674728796,0.06473329868926724,,,,0.0,11.151678980952104,-0.14164180299581144,214.21162136818887,0.0019000520525514336,9.718129662426634,0.7152522520810456,216.0980531692935,0.0012007193931715446,9.112117997638144,-0.7739952099973532,211.5895569748966,0.00150373326329978,8.260198374270862,-0.834786082444584,211.68279401897044,0.0020326816168684987,,,,0.0,,,,0.0,11.757483322814025,-1.1721049280470859,216.18617690115644,0.0025610717507542954,,,,0.0,,,,0.0,9.132311789863687,-0.6005067947895295,213.08626633874968,0.001321172571411116,,,,0.0,,,,0.0,,,,0.0,,,,0.0
571,11.931507211110157,-1.4500055556450553,216.36344502263432,0.004289313360941918,9.713876659396863,-0.6816706225336365,212.61548269100058,0.0022270008752613007,7.930615208017526,-1.238256490423656,210.70593516085455,0.003825255613544073,,,,0.0,11.116353006901438,-1.0331179945284124,212.8724363596978,0.0013660183320738685,9.292110865374998,-0.7345968851233443,212.55085199628343,0.0009054770682075671,9.73137886381216,-1.3532343661554609,212.49930356116133,0.004767602076106247,,,,0.0,10.770119596159624,-0.6925427203250697,213.19842485797255,0.001986951565459281,,,,0.0,9.237759368191913,-1.0524770951155236,212.08860872929495,0.04711683346661519,,,,0.0,11.196874478944418,-0.14715877375043884,214.16678553592646,0.001914334901247142,9.711603136329488,0.701073084082923,216.07865854919677,0.0011290187617006742,9.32088398580646,-0.8262338614960141,211.41567865387927,0.001547445786743962,8.319533107873598,-0.8880822651878157,211.55652116416314,0.002005418711632846,,,,0.0,,,,0.0,11.785874345073328,-1.2151110168973145,216.155075392209,0.0025660157585066516,,,,0.0,9.073010810326457,-0.9496969594742631,211.2797826637394,0.002164378574065341,9.065247350159561,-0.6469117348919196,213.11200553281583,0.001347101075986193,,,,0.0,,,,0.0,,,,0.0,,,,0.0
572,11.950408345581872,-1.4677246222581903,216.33787105500747,0.004423638330020864,9.739753137856965,-0.7026438113999524,212.5564569094394,0.002271620411817026,8.057949350463483,-1.2638748811721177,210.66211786950745,0.003688525543108983,,,,0.0,11.03006178243328,-1.0841915909747004,212.9013196408703,0.0012954300830481465,9.182551183205423,-0.8408838926781823,212.40613184360836,0.0008668077078042879,9.664090388620238,-1.3586058385036983,212.40396395548373,0.004784954634856386,,,,0.0,10.859368553763002,-0.7248316078809988,213.14331241665556,0.002025800244207283,,,,0.0,9.165838076716573,-1.0217990926249214,211.99197226080028,0.03685376628989799,,,,0.0,11.210066689592917,-0.16986570894800945,214.16973836262406,0.0018927619330384267,9.770102083851882,0.7202365176944908,216.02994653808275,0.001141811148953923,9.207542922487562,-0.9047922918592587,211.47839458456738,0.0014993485321268478,8.630129365638833,-0.918959086945674,211.28952072418153,0.001876846823388216,,,,0.0,,,,0.0,11.669076954091361,-1.1923030537526944,216.13003687400462,0.0024858518676745987,,,,0.0,8.90031769071252,-0.9256885035830673,211.35226143699973,0.0020654739177679037,8.9438477682196,-0.6767010356488994,213.13773686032192,0.00139319574198445,,,,0.0,,,,0.0,,,,0.0,,,,0.0
573,11.927355177765739,-1.4750869340776862,216.26864909005272,0.004389423756319116,9.649106238646972,-0.731737195224908,212.31775568905434,0.0023055243021217592,8.020100635091623,-1.2666789234026365,210.68550596291036,0.0038316113941141783,,,,0.0,11.058384222682072,-1.1413146434997952,212.70021852532506,0.001365722540124893,8.394050460744419,-0.915733546940691,212.8851887796759,0.000909063246295902,9.635448709205653,-1.3345630647156548,212.35138049782753,0.0050331352926690455,,,,0.0,10.832026132407586,-0.7574583908264898,213.10594261623706,0.002091170991053995,,,,0.0,9.13559425071239,-1.0389394544029635,211.9728363259006,0.02973611223486281,,,,0.0,11.103452762593811,-0.19094146028696565,214.22377654496538,0.0018532102966315029,10.202934222738795,0.6888691071928938,215.62942849692973,0.0011966289163253764,9.037114584455596,-0.9173196159619424,211.5731205632725,0.001458005762107511,8.490141477096884,-0.9764611348995387,211.4995884257535,0.0017249383436690044,,,,0.0,,,,0.0,11.758825482385967,-1.1997876633299844,216.07599682798354,0.0025318360297047343,,,,0.0,9.094801275992353,-0.9395674479730992,211.0766942131466,0.00248969000672342,8.960896969796327,-0.6987872271444157,213.0912421883175,0.0014511001786890187,,,,0.0,,,,0.0,,,,0.0,,,,0.0
576,11.903058283537963,-1.5023417312724463,216.06324640906485,0.004611203003855824,9.63712732441866,-0.7314515625473463,212.40397964788747,0.002040092656862389,7.919041347824565,-1.2457398463173628,210.8107981046943,0.003955665740617315,,,,0.0,10.911041391283808,-1.3472740368161111,212.3580471947268,0.001331030728931036,,,,0.0,9.43056041742806,-1.3588090163882232,212.28182741743075,0.005114607558668221,,,,0.0,10.405196364968821,-0.8525470980154042,213.3246791796468,0.001587426053655294,,,,0.0,9.055030884297816,-1.0501325480163486,211.90562492925403,0.026097715362712704,,,,0.0,11.272817662264009,-0.2552069908441648,214.04333897211515,0.001877998311708199,10.243465851096879,0.6616750286094927,215.65883413434898,0.0011446611697339582,9.156952055663368,-1.0111706113264245,211.3543165805013,0.0014177886994328997,8.273847163535153,-1.0384465580161335,211.58584812510648,0.00173867837793906,,,,0.0,,,,0.0,11.587131758941153,-1.1552623897435976,215.85377369607397,0.0024308445945446073,,,,0.0,,,,0.0,8.458331242303087,-0.744470858345986,213.31733913672997,0.0014264103363200683,,,,0.0,,,,0.0,,,,0.0,,,,0.0
577,11.901232298257497,-1.5082652259418607,216.06792506351118,0.004635911722926611,9.694039493798373,-0.7202670863197143,212.40846612420694,0.002085698173479544,7.944112684867173,-1.2669316861115334,210.8223801333201,0.003979324749109959,,,,0.0,10.823449895738968,-1.3944487807213677,212.33482214032185,0.0012532164743516026,,,,0.0,9.43984656658206,-1.3665808952860425,212.27546368561093,0.005210045038657229,,,,0.0,10.283326649157882,-0.8552186995805595,213.40291411011734,0.0014803227280773624,,,,0.0,9.049476433786042,-1.0547833904934085,211.90766526810583,0.02459529347955993,,,,0.0,12.497238514200928,-1.0209958720936552,215.46607425301454,0.002138222773245388,10.32812194733021,0.6839690831770093,215.60191523162038,0.0011366129259310074,,,,0.0,8.192136903806992,-1.0686793956483696,211.60201583573746,0.0017356636901536338,,,,0.0,,,,0.0,11.545948924522055,-1.1591561666530865,215.88582021653716,0.0024166156448072623,,,,0.0,,,,0.0,8.276284402598673,-0.7753834040869431,213.38466155908398,0.0014163869338532694,,,,0.0,,,,0.0,,,,0.0,,,,0.0
578,11.962111002773932,-1.4946866623707218,216.12140499777396,0.004716471291238704,9.641655962989551,-0.7359734444548749,212.38854226575387,0.0020336652992867374,7.8760073480805435,-1.2631908565098813,210.79596781792216,0.004209052168897595,,,,0.0,10.492409137307169,-1.4971388302212558,212.44357034679916,0.0010463609337647893,,,,0.0,9.468237054184074,-1.3776149744407764,212.27935201246146,0.005294561707207935,,,,0.0,10.196425308718094,-0.8777896198610026,213.49002786548095,0.0014453600522781065,,,,0.0,9.044025115323999,-1.0498579078345867,211.9100865369821,0.02517537999841665,,,,0.0,12.597008278152039,-1.0369013995860228,215.42435487355266,0.0022135272208163763,10.35424143431979,0.676044395503803,215.6150724457332,0.0011568660026421405,8.982685708991061,-1.0587726389664005,211.3843453511431,0.001434775079614925,8.11026005165545,-1.0702537901854552,211.63073437087496,0.0017622265040003254,,,,0.0,,,,0.0,11.554395206590359,-1.1521887176151455,215.81181309304228,0.0024464939062450214,,,,0.0,,,,0.0,8.335942941429186,-0.7928468625264414,213.36633974735554,0.0014564707462438307,,,,0.0,,,,0.0,,,,0.0,,,,0.0
