frame,m_R1_x,m_R1_y,m_R1_z,m_R1_score,thorax_x,thorax_y,thorax_z,thorax_score,neck_x,neck_y,neck_z,neck_score,a_L1_x,a_L1_y,a_L1_z,a_L1_score,a_L2_x,a_L2_y,a_L2_z,a_L2_score,a_R1_x,a_R1_y,a_R1_z,a_R1_score,a_R2_x,a_R2_y,a_R2_z,a_R2_score,leg_f_L1_x,leg_f_L1_y,leg_f_L1_z,leg_f_L1_score,leg_f_L2_x,leg_f_L2_y,leg_f_L2_z,leg_f_L2_score,leg_f_R1_x,leg_f_R1_y,leg_f_R1_z,leg_f_R1_score,leg_f_R2_x,leg_f_R2_y,leg_f_R2_z,leg_f_R2_score,leg_m_L1_x,leg_m_L1_y,leg_m_L1_z,leg_m_L1_score,leg_m_L2_x,leg_m_L2_y,leg_m_L2_z,leg_m_L2_score,leg_m_R1_x,leg_m_R1_y,leg_m_R1_z,leg_m_R1_score,leg_m_R2_x,leg_m_R2_y,leg_m_R2_z,leg_m_R2_score,a_R0_x,a_R0_y,a_R0_z,a_R0_score,a_L0_x,a_L0_y,a_L0_z,a_L0_score,leg_f_R0_x,leg_f_R0_y,leg_f_R0_z,leg_f_R0_score,leg_f_L0_x,leg_f_L0_y,leg_f_L0_z,leg_f_L0_score,leg_m_R0_x,leg_m_R0_y,leg_m_R0_z,leg_m_R0_score,leg_m_L0_x,leg_m_L0_y,leg_m_L0_z,leg_m_L0_score,eye_L_x,eye_L_y,eye_L_z,eye_L_score,eye_R_x,eye_R_y,eye_R_z,eye_R_score,m_L0_x,m_L0_y,m_L0_z,m_L0_score,m_R0_x,m_R0_y,m_R0_z,m_R0_score,m_L1_x,m_L1_y,m_L1_z,m_L1_score
1902,0.18853739043991508,-4.509252465619777,188.26505576320287,0.14244062314617406,3.610318936243597,-2.929674872741343,186.43529125290334,0.562969708725314,,,,0.0,0.08849607312835146,-1.8091066146864165,187.7129251870971,0.5540029148683663,-1.0200908552945822,-3.5620630538220563,188.43816262769437,0.7023187762274824,0.38924642426064854,-5.430274426774358,186.12057828303884,0.8143184385341043,-0.917596225384013,-5.797886574688712,187.9193496675857,0.7752439163286035,1.250982884654345,-2.096906450314999,186.7075394555471,0.5130600733855993,,,,0.04386215727876438,1.4617722474140917,-4.436561415404107,186.25914426417916,0.6542731000908547,,,,0.0,2.4447921237931642,-1.5781188477573045,186.0795209455652,0.5487965270126,1.8357249907234197,-1.304657681815949,189.80773546826885,0.370055518834273,2.3820126396254913,-4.724166737337219,185.72866513167287,0.7883676902680079,1.717264431122657,-6.115423735403345,188.2217115913922,0.5560401869064618,-0.075598222585413,-4.167284684926807,187.1147668837272,0.6828758672527783,-0.21309856918262185,-3.586694051416457,187.3831097776182,0.5052148767915133,2.6649746845793163,-3.531304315693904,186.92100177618042,0.2646328625372793,2.61568079006599,-2.6992025770193258,187.01352980677166,0.19980198345872688,3.0337899858572026,-3.544441365423714,186.85820794894045,0.546874727760785,3.0364303787593814,-2.4347805780793226,186.99702432594142,0.5439860203347532,0.22560616023704508,-2.8387258321163538,187.0580593548808,0.6990219739052952,0.6645701848457647,-4.497742266319441,186.52349107791227,0.4176702986684932,-0.3771650136340725,-3.58592473538464,187.35724588111984,0.26023968519221047,0.35511320161334736,-4.698257628017423,187.49477530148695,0.23624997066139225,-0.19716053683598855,-4.041847775306484,188.2684296339506,0.14794853141766803
1903,0.06985565660323458,-4.470468918976304,188.21806237754936,0.12350134614367082,3.6030381675946757,-2.9359970376968065,186.45194136036363,0.5780343937080518,,,,0.036373693109494114,-0.02393748882287139,-1.9384508477045992,187.50649364596876,0.4646771678465437,-1.0684596639626345,-3.60616685728718,188.4032368225286,0.6050594519632311,0.36515545934135385,-5.410731084549129,186.15227492202226,0.7974665999061566,-0.9944429347180973,-5.741843984723703,187.87728269002108,0.7933323529634335,1.2789856430291897,-2.0734563649565296,186.76820971666194,0.5368879572836024,,,,0.04422838555208955,1.4852048453921447,-4.452090353953665,186.30044403608665,0.6845223484577779,,,,0.0,2.4700245841963615,-1.4548072187039947,185.47798432962188,0.52452140305648,2.4367262467417876,-1.3520724774612742,189.96163828511396,0.23831851435079368,2.390427887863156,-4.728201418275602,185.73492945317938,0.7619506303799277,1.7406320150476173,-6.109412003828992,188.23892493222436,0.5656987600817017,-0.09843023445857652,-4.1444733513383545,187.1254164345726,0.6734119977320516,-0.25222128150239487,-3.6122629023744017,187.36636932540213,0.4669556154852798,2.6218616390943517,-3.5623670004639605,186.9696322268249,0.2896352272531898,2.532458632608668,-2.6742615072389517,187.0619934662344,0.20000440800913868,3.0175032971147644,-3.554148144345413,186.91917501326745,0.5917444820109015,3.030775787904596,-2.429298258859608,187.02740635967785,0.4718228447414648,0.1934395587638202,-2.8574993584416033,187.0609230780327,0.6754337078419373,0.7391228646017941,-4.396111892938412,186.75502177410343,0.3738851257873278,-0.40758990175981163,-3.5914152070616114,187.3746560500635,0.2649977046035876,0.23313922579829205,-4.589266799126924,187.41685950190904,0.3124007517130563,,,,0.06102642838010789
1904,-0.009805641296869328,-4.409126575584602,188.2164097050026,0.10989557915025389,3.562386659895964,-2.932779453901061,186.4160290090469,0.5940679507058109,1.1557074266699763,-3.343095049050163,186.3878187964545,0.388809345466235,-0.10089295352356761,-2.08687358479217,187.2540420296047,0.47418083448573956,-1.0708585566193536,-3.5118577152870785,188.45423659506324,0.6159056414978703,0.3732598518328991,-5.35939547898706,186.18421210139527,0.7903811207958046,-1.0677909071778027,-5.669546389540924,187.84785808573292,0.7756570981941431,1.1779832693648755,-2.187879953824222,186.62438786321366,0.5248203127923661,,,,0.04085815857539241,1.541722143068147,-4.434195096503724,186.12434332019856,0.6887366849975636,,,,0.0,2.5086508044629245,-1.4822882768063381,185.48000947853504,0.55498652397249,2.2709590285940635,-1.625116945141331,189.8605068784414,0.22873656964330707,2.3648875323660423,-4.834793844611237,185.72446892619362,0.717872241804092,1.7032901596164252,-6.058590604996595,188.2552696638414,0.6284515264707602,-0.14403280250213416,-4.1391057750752305,187.11344850803346,0.689804809599995,-0.33616092455841684,-3.6614177580575804,187.2714344200292,0.4620482369655797,2.606244408919944,-3.6067529855837273,186.9196699405273,0.2826769129787688,2.505292906249486,-2.6923693463090888,187.0630410867203,0.21734844862081995,3.009990370719831,-3.5508787181429757,186.9388695585293,0.5787032588694191,3.0495024768457744,-2.454280977297581,187.01814348117094,0.48197664567663656,0.11519308993596136,-2.9452601135363863,186.95199225805894,0.6880388449559439,0.6034017899223978,-4.52140732193206,186.50599118544577,0.4515722543615363,-0.38041492801097426,-3.535873371838826,187.40335416510203,0.2495702069626531,0.27844654054014095,-4.698441573170188,187.49330685553372,0.23045277366121927,-0.3187282234312936,-3.9870472952000444,188.23253520962584,0.12560577610921372
1905,0.04309335299106379,-4.311064518649221,188.27773594638583,0.12625638579924403,3.548450172050455,-2.941820331116984,186.402442806413,0.5719778501534587,1.0644589310675288,-3.4072679387492633,186.288845986132,0.3535050737875366,0.058999452964228115,-1.8751693859493737,187.57900308898815,0.5685541113055161,-1.1041515440692908,-3.5117209280807518,188.43306717953416,0.6279114899013231,0.3324180204366072,-5.216715688235264,186.2268757247869,0.7315379772926416,-1.0291805635274638,-5.751946610250339,187.93492691306216,0.7142575678939287,1.0738807150297223,-2.36071509301682,186.30806203152537,0.4634167303303537,,,,0.037783020379619676,1.566132114405923,-4.418962077344063,186.05018769511312,0.7602474355004419,,,,0.0,2.5189677040315765,-1.4954261053390163,185.51091114250283,0.6152528779007503,2.0318005503328087,-1.5537650316170375,189.8246374411102,0.31190818619850635,2.3772941215256385,-4.736346378330854,185.7626393651653,0.7208512091088954,1.6676865976797988,-6.076387707780724,188.2477452028632,0.7286267094682409,-0.13719605040285981,-4.290185011019905,187.15222918530213,0.655883859141329,-0.3712590454937431,-3.8075867317115737,187.24896455973382,0.39545798221388806,2.553313960915848,-3.6265550318220496,186.86779570350015,0.2577425552657876,2.5131895167873797,-2.7021661728866246,187.04279998194866,0.2069569488387451,3.013822311025556,-3.595771286923103,186.96460988179723,0.547244065143257,3.035210378560866,-2.4764698259453253,187.05437421054498,0.46790725269835376,0.02867753907035487,-3.002822201182858,186.84762424530786,0.6693915731006972,0.695148059090784,-4.381043362864673,186.63538537069473,0.46477115161157356,-0.36271442771839824,-3.520150108016514,187.45634631659348,0.2424749016923252,0.3091406059838688,-4.693450285579735,187.56400780877777,0.24762684986286257,-0.22179663530249188,-3.9014494355184435,188.2919266458565,0.13564883804282243
1906,-0.03617389160440238,-4.351487599622341,188.21854764276665,0.1476352381555371,3.5389083016992458,-2.935025011123752,186.40774273153136,0.5556697138348481,1.1369222527819938,-3.323365514166722,186.40759102337472,0.37643965322543627,0.11983873049182471,-1.8463870883640632,187.58423489817284,0.6041485393803927,-1.0905201177934243,-3.5206020567501937,188.44887061661805,0.5998230118526083,0.2810222397064983,-5.203396134921332,186.34939981167219,0.6504632123591756,-1.2201616512760767,-5.340862522744652,187.90947422250545,0.7978379084435518,1.134334462263924,-2.3083968893186575,186.425631378714,0.5476175423167735,,,,0.03627942445144089,1.5742469762056701,-4.392621726705682,186.0692971916336,0.7210621482850857,,,,0.03343856148507814,2.4815002795600556,-1.50087019841471,185.4910120542957,0.5759583177557034,2.2811789591323297,-1.6217188420650395,189.90176644962307,0.22537576160779513,2.3678240203902416,-4.7343503521333234,185.75660597866883,0.7601967047748505,1.6794619988465558,-6.074018376985557,188.22454663867362,0.7175997250646442,-0.1512030393936927,-4.11244565638427,187.18109478100993,0.6657974152927951,-0.3593760978340964,-3.6774866326332076,187.30539643799102,0.4586219966891261,2.562215766454335,-3.6112897486892717,186.9959221000895,0.2644978396807451,2.515958501854175,-2.7039306636802185,187.0684092028861,0.20559016807968594,2.988919601175981,-3.6037349452837053,187.02742598363034,0.5166948720926866,3.0497537906003944,-2.4749297765571368,187.0535086404312,0.46557407302946124,0.1315869268375508,-2.9188652017613586,186.9777721481232,0.6698800977004232,0.7023742081272052,-4.3861047515791185,186.67530123553792,0.4507714534744509,-0.36149678763548954,-3.5285358677727015,187.46322634122092,0.23809910839844237,0.3146730625421547,-4.709513562591993,187.62007142694094,0.15437573647350855,-0.21766635391265785,-3.8715862300175368,188.34031490040644,0.14844436595146682
1907,-0.5756870148236601,-4.781384912578172,187.54838002032577,0.16125454998832872,3.550643449160683,-2.964861962842845,186.4299499701867,0.5867143579553198,1.047295589321063,-3.217186069423725,186.30580915959132,0.3992881562930565,0.1576808904053212,-1.8109664068875666,187.5942737935476,0.6502047460412764,-1.0966075590597948,-3.4633073904688665,188.48751611442484,0.5882992018434351,0.2233482121024208,-5.229944202078346,186.4753222412312,0.7285911628525583,-1.2305002460159877,-5.228067264172063,188.00888755876744,0.8551673146775222,1.0108872655667338,-2.345291549886889,186.255412692827,0.44210733843965794,,,,0.03441585939494855,1.6206236352539858,-4.34072021387035,185.94077697620745,0.6514348052262616,,,,0.03411848171675128,2.5321519612985504,-1.5051220899126032,185.5542315519128,0.6153522621422924,2.0448464683864693,-1.5911010307895437,189.8050580179652,0.31676968159934993,2.376827590523434,-4.738381437287303,185.7439601021132,0.762128421971288,1.6841116938113962,-6.08650241495968,188.2382418493998,0.6704232807073501,-0.1775517979669077,-4.168318758276992,187.16841812272202,0.5751344920237274,-0.40976828365126694,-3.8495305946076086,187.1457045197132,0.387039910294142,2.543848440584835,-3.626967726142351,187.05630360009823,0.25302093935316766,2.47184616246803,-2.7128171331796014,187.0764167735793,0.22244480393371605,2.9975294948552276,-3.5917272629134533,187.10016101677033,0.5639014542750671,3.0684797536124737,-2.4778515312885916,187.03261084950964,0.5514365690394599,0.06501554515612276,-2.9041526603738896,186.91353368894224,0.7056641954950281,0.5483930902243394,-4.510593529984039,186.61689876820623,0.5087845908155448,-0.34956692808131606,-3.545649804055205,187.48853492892445,0.24218890909459118,0.29735700340561855,-4.7197629542837864,187.61066437592413,0.1415213134773192,-0.2621543168667163,-3.8659286833444444,188.33841302816106,0.14717500351823512
1908,-0.11933799623220927,-4.318798649908232,188.20433653012262,0.1459560130702927,3.5400563217247694,-2.962015444688632,186.4334371691475,0.5670362196170422,1.1032713493502966,-3.0300530202016476,186.0549419085557,0.23041623924408863,0.11462806615008964,-1.8918451830092364,187.45751639172585,0.6792606740402047,-1.1820535181774028,-3.4375544335442783,188.44662272480718,0.617664846593008,0.18669872527046327,-5.251205457672643,186.6154128869356,0.7281498508874477,-1.1737407216692717,-5.365713252085002,188.10767891151684,0.7220913544632277,0.953780308944148,-2.3682146973430833,186.245636210774,0.46959153398420556,,,,0.0,1.6664323887251433,-4.377125442554276,185.98462819966483,0.7788527828287148,,,,0.03465492435383698,2.5082534363658393,-1.51046935195434,185.59448957025504,0.5769293840062608,2.258757260212508,-1.6637839707988085,189.85141556070474,0.2636116803356518,2.366767934397478,-4.739058081160899,185.75254854644274,0.7430230522490805,1.7268427673563433,-6.109681374612827,188.24649099709697,0.6349829025953349,-0.22230165939548635,-4.307319357028367,187.02126004337555,0.5820410677967142,-0.40159606471381987,-3.7619119264941747,187.24905894544983,0.41790314627467956,2.5419432182269355,-3.6517820999221637,187.00405616959205,0.2382501029183753,2.4883706492405127,-2.7241248391457824,187.06816874674837,0.21000450646283053,3.0054164017197174,-3.6100949403801756,187.05862670201793,0.558142299119722,3.067436344008339,-2.4896466171340945,187.0310701292469,0.529757803537738,0.15025163359156557,-2.8547304135777947,187.02477879928148,0.6869860653740273,0.640478943817861,-4.309781115624882,186.66580822185594,0.4513793664296885,-0.38986188370643365,-3.427352482317042,187.47912208327804,0.24233250539278134,0.24213941627953411,-4.737692669744799,187.42039732028957,0.2115126144960908,-0.22790751603046203,-3.8320714799466886,188.36447559582965,0.13531398577713985
1909,-0.09269748716528192,-4.290032943943711,188.25174443962646,0.16112915151107393,3.5400032375076638,-2.9568530240357704,186.44802424380262,0.5671106188299482,1.0998516428265823,-3.03571755819696,186.10918742775078,0.226955157522552,0.08787387341530611,-1.865349518998427,187.47426989650018,0.695910269978803,-1.1279698285969686,-3.4002272819022172,188.46657941315772,0.6205359230002475,0.21419761896189787,-5.116032783232718,186.67097715465803,0.6333462588796548,-1.1527879614223602,-5.352562436717022,188.28733480727192,0.7584957699579667,0.9727811044071605,-2.3590215592693617,186.20335303788946,0.4926629769845276,,,,0.0,1.6536215567687047,-4.421865855226834,186.06148683410163,0.8393997429114322,,,,0.03553576361134987,2.5487785292072638,-1.5231672488165715,185.58845063563115,0.6314646945934508,2.2864528316963306,-1.6679795315086745,189.87962337134653,0.26695589956669774,2.3720263406106743,-4.725107812680194,185.76109702635728,0.7708274833818374,1.7521888363922355,-6.101888373582145,188.23455995632202,0.6566762853627854,-0.21537889674134328,-4.2279462287599605,187.20827477316743,0.5489727460684929,-0.4121165979023668,-3.7034009922653386,187.23914444649444,0.41940975696449617,2.544582938877003,-3.6529689695859213,187.04279425811058,0.24322381766165407,2.4663229446453148,-2.7181171868202556,187.05611607655487,0.21789546393295137,2.9911225281110276,-3.610415218290527,187.12346568259878,0.4862060072772977,3.0787980414961353,-2.4851375133415132,187.0362282997432,0.5399832007865155,0.2037887446032961,-2.778087019420859,187.06148276431165,0.6824820239164289,0.5095968603312726,-4.477799130552669,186.59227398006655,0.5071355204126127,-0.3363789390636344,-3.3993304015881938,187.5410858590948,0.25337087878142,0.23793415779997304,-4.677584157466946,187.60272694379432,0.12211716985677179,-0.2626528092770459,-3.801183182292622,188.33260384915022,0.14634192342133273
1910,-0.1115001227382428,-4.272574205893256,188.2306909054883,0.17603386054770534,3.525470489867094,-2.9753518875155884,186.41282405966578,0.5408805516942424,0.9732609149592721,-3.1648842280176566,186.25285527499278,0.2516898767054151,0.20000904459212093,-1.7674010988883078,187.58724832509967,0.7147837382613333,-1.1599503118702887,-3.4289306573371694,188.4014191140705,0.5069381042440019,0.18264526405750547,-5.1274436671403745,186.69714151926482,0.6248923667196566,-1.1634572778969257,-5.282049816571586,188.2740250242999,0.7910401813813854,1.0079795938863185,-2.3693188340316773,186.1311583014413,0.4889939899729631,,,,0.032161022420586785,1.6486878481133227,-4.378324639194931,186.05536199832392,0.8113075889869634,,,,0.0,2.582370380596046,-1.5094237302050508,185.5976638221619,0.5555610260346335,2.0608402699956234,-1.5893417984912075,189.78722822093792,0.3619638111481348,2.3832051593374715,-4.725500479162128,185.7638177899467,0.7640035571473716,1.6740416152752657,-6.053997864918234,188.2438167103215,0.6792410136898026,-0.20874769327912765,-4.131437042977846,187.23974526812142,0.5946549672246276,-0.3749993819388023,-3.636659806586406,187.28686232605494,0.414335277733117,2.5425839376776342,-3.629704170001382,187.11024677658366,0.23699428132618172,2.477600284057471,-2.728687573103033,187.05027291087814,0.20801197773709315,2.9978114657223927,-3.5947229617612524,187.17949811534447,0.45811452746205766,3.1318662643314132,-2.462107420742235,187.0423794847594,0.5059712590372325,0.2343813003990528,-2.763077389104702,187.07999528645166,0.6788264421417568,0.47111393690775627,-4.474681412004574,186.60081229980494,0.57746853693392,-0.19091789249349825,-3.2752706056026586,187.5952022600416,0.2554271313290777,0.16946363295169709,-4.63118329779385,187.59986024141404,0.10087053510376352,-0.21804954478886465,-3.7820694260015304,188.34097222320378,0.15575670451783513
1911,-0.08906434161309522,-4.271770932323401,188.24940380877675,0.16866552590816472,3.5356803829572727,-2.9957042789634407,186.4442502888538,0.5436840094126429,0.9027278734717037,-3.204354198487874,186.51028335966922,0.33195801844812795,0.20736366651039873,-1.8128389533534377,187.46261300485506,0.7381800526000054,-1.1564998916990215,-3.3909064609508612,188.4210194219925,0.4743632100173452,0.21614311550802032,-5.141041164879392,186.57595085285507,0.6713587052586851,-1.145767137958012,-5.420472927885834,188.2899057833234,0.6989358245610942,1.0138141483821268,-2.3823524098279156,186.11718730215742,0.4683545725477275,,,,0.03646884718459939,1.629030760883026,-4.391249983888726,186.04402546064597,0.819949717299473,,,,0.0,2.613978903422903,-1.5321504768491754,185.6023456208228,0.5887750084318503,1.9880657537068043,-1.586979430784993,189.77014573031957,0.3719498742194295,2.3601082596046705,-4.739442421479936,185.72073104700846,0.7814797216123659,1.6840233752672995,-6.06158980856361,188.23927743912165,0.6849683560869355,-0.21497549815231806,-4.122979353985755,187.2510698244218,0.5911189347160731,-0.3784686986672666,-3.66029248154431,187.30834024810878,0.41129710062942315,2.5405476336327792,-3.6312382445649733,187.14525034415087,0.23023515266777317,2.3727678715753404,-2.668274556033652,187.02268380928558,0.17800034079589136,3.0027777550635943,-3.6085204893961764,187.1763952445405,0.4503519309090835,3.1317482354012047,-2.4671537022766374,187.0743081875182,0.4909953528242798,0.21167644385546644,-2.799849043420218,187.06135884973077,0.6313622823068691,0.47391961349235234,-4.469234680411526,186.61737024096294,0.5743655441225056,-0.20226681524273654,-3.2852502367355596,187.5925466085086,0.2646993332587558,0.1826826472124786,-4.603839388899046,187.62307674328125,0.10320873514606702,-0.19957233285355575,-3.786602494203291,188.36827679837353,0.1458476414707869
1912,-0.1650275973365476,-4.297663631542307,188.1806109365201,0.1938378223204436,3.5542980852911157,-3.0333491686478453,186.46542766668784,0.5731519709605138,0.977109521008241,-3.107143560197083,186.56616806632752,0.4067822093743228,-0.005128531468446193,-2.02435343477794,187.16814588170524,0.631826611802752,-1.1614279185941352,-3.312214458008886,188.43847536831836,0.5050108568605517,0.2060199638793288,-5.143085378230566,186.55111781475617,0.7233371755734795,-1.1872323600019354,-5.381961582472212,188.27742950374952,0.7405990071113213,1.0391961089686375,-2.378281352222585,186.18002589382004,0.48732907857676516,,,,0.03712178809934318,1.6052443882810334,-4.430476852629407,185.99796004767018,0.7624636572764719,,,,0.0,2.552019388056227,-1.553347670944809,185.56703539081965,0.6398926801458877,2.0760874911641474,-1.6016354524596756,189.80192604051538,0.35473087063483916,2.3695350269819757,-4.74181318923443,185.72128100347618,0.7708212371246783,1.689644502946828,-6.094475171842662,188.22304994586267,0.6902564564144801,-0.22653660204327877,-4.114417760926094,187.25996995771112,0.5804955726251979,-0.38327672106910665,-3.643568581435193,187.28036634975663,0.4480453069624466,2.5511526098907775,-3.6039647289154804,187.18394805802177,0.25153812332677444,2.2315241068641436,-2.6878775705326032,186.62755989938563,0.11450887091309422,2.9759360148266216,-3.606923896963414,187.21487911668632,0.5136555621529578,3.0778531579894715,-2.4919972481112236,187.05757723507315,0.5769169792613642,0.10964769962713712,-2.853773286361126,186.96177827067302,0.6488505150673112,0.535487450812755,-4.430698439374352,186.68045474931915,0.554017352078612,-0.192859393170138,-3.326501374727934,187.6260244188485,0.2790327400985042,0.2339630364100648,-4.643868363146967,187.68979693086274,0.14104137198453698,-0.225297006958182,-3.825575862296872,188.34634142382697,0.17992572936277149
1913,-0.6359376373638113,-4.739584084484798,187.65604145495578,0.14798444698461874,3.5288776471964214,-3.0323643965918525,186.48476252272732,0.5766181097531295,0.9831687518953954,-3.0492018175417948,186.4889046152143,0.3133566305822573,-0.14040823681204814,-2.088806755317315,186.90735966267945,0.5292568896862955,-1.1790685538648578,-3.304249844943241,188.4075661956759,0.584622632539539,0.17693182860261278,-5.0834056339201315,186.52260909385464,0.7577543377703659,-1.235044125376034,-5.420633664759031,188.26781857113298,0.670837572451104,1.0007338096671319,-2.368375152274465,186.26591818238185,0.4607399191906948,,,,0.031904486958748306,1.6084807061247364,-4.407998398966053,185.96642413154902,0.7305956920981974,,,,0.0,2.493472663616358,-1.5585073778196779,185.52406875039358,0.5629431804176843,2.274095375125957,-1.5918722499949385,189.8736699439895,0.26017670262797776,2.3703640114542486,-4.750197988452426,185.72277630187483,0.7539074991122613,1.7622795039815133,-6.1037184557470985,188.23187165458137,0.6718878744146556,-0.24546895538413946,-4.07837080742095,187.2746812089357,0.5504276193123742,-0.4250896426798157,-3.636780746683889,187.28322329357655,0.4386674272758743,2.543517637096127,-3.600180185049318,187.2065639689193,0.25238940024257983,2.23520426158195,-2.697001913378714,186.7295977351057,0.11922441413398688,2.984644714664416,-3.6118896029218495,187.23331252134133,0.5061189334866687,3.0633148307631055,-2.4747519221368552,187.0944449412428,0.5557109837482203,0.15867674424949885,-2.8259624963731325,187.01673535296771,0.6145873662626937,0.48689111564873094,-4.40379251364398,186.7049884814113,0.528338857243699,-0.24193010521221492,-3.3030433933912273,187.61246621893483,0.2448831432234453,0.12904059349042524,-4.555001062410932,187.615194208924,0.12453245147011838,-0.3078869299235247,-3.851168462931857,188.30656006392914,0.13672151201424745
1914,-0.5896823433912453,-4.65394161481086,187.73376700169433,0.17388836443300956,3.5578378967372744,-3.039943550476714,186.47420940512276,0.5956867552865835,1.0173242738234012,-3.142387581436345,186.40618930532446,0.4173176045625615,0.015185166789421287,-1.8989076182923694,187.26435519860038,0.5589710728528317,-1.215641459714509,-3.219453219391526,188.39056884901504,0.5897019754822457,0.07072707033343267,-5.186499889976718,186.64864117384107,0.7567960565988647,-1.284334942587848,-5.382233313224626,188.25459257626534,0.6429337738400754,1.1088387253318328,-2.2392700065412474,186.4919831270421,0.5327563178241077,,,,0.038739186021869945,1.5406500154160163,-4.405129075642432,186.05163638568206,0.7216181456275426,,,,0.03176539877209979,2.4525592357622608,-1.5674205195844233,185.4812502050174,0.5304456744359061,2.273142504828752,-1.6329418933715016,189.86793259667112,0.2735957312211406,2.371764077053353,-4.746257760561912,185.7247044378733,0.7632517535398041,1.6483156520858546,-6.005380967643422,188.27310020423852,0.7047125555430823,-0.23731112163413626,-4.085195925927023,187.2681529559899,0.5425404396783668,-0.38188119751707783,-3.604285655583085,187.33804707809446,0.44497894581974984,2.541142798923032,-3.6005778443476433,187.21204381749234,0.25740019812986686,2.2362785353203676,-2.7182483717595813,186.7206670408258,0.17967015484142604,2.9664538112434027,-3.6164489302649216,187.23475106992757,0.5376576448114168,3.077033674737616,-2.470193612493245,187.0583800440382,0.5855581165108235,0.1580567809881526,-2.7533679264556086,186.97401714512307,0.5519335231607033,0.5030347825771162,-4.36269951081848,186.73700805054244,0.5394261392398237,-0.21143060586527318,-3.261412952555528,187.6758646934005,0.28764320826139067,0.15001058470133902,-4.5789534626576796,187.6716649252733,0.1318627896946141,-0.27462798502194175,-3.7760206559211045,188.3505359202823,0.17163024483106137
1915,-0.6116118810369076,-4.636336943684892,187.70347538321462,0.17998685991251057,3.5607781149391564,-3.0295428135923426,186.4777849981283,0.5991861879463982,0.9831688224451356,-3.145696700839241,186.61812176507098,0.42370592384431005,0.10341858975687251,-1.9027764497287831,187.30188932371672,0.601206800938516,-1.085908866175613,-3.098340113294661,188.51702101449717,0.5921363798157108,0.08601121546416075,-5.1535444871614065,186.40826631662677,0.7616613862515774,-1.24592288399464,-5.294934592870917,188.2962761796995,0.7200330225622468,1.1138168720804784,-2.2054180355959456,186.44975710525674,0.5481720073514144,,,,0.035004501605951754,1.5488556789201298,-4.4007797207551445,186.02860301467865,0.7028832506332265,,,,0.03243472461197183,2.52150977997166,-1.558534542666686,185.5404982861187,0.5412573458204775,2.262028677295387,-1.6573927139055045,189.85808254816962,0.2739341492745016,2.3600683041943884,-4.759512531778759,185.71156618482152,0.7509260596354206,1.637761425354994,-6.005870359541481,188.25882410115565,0.6737150874866338,-0.24169906701859967,-3.970719911113137,187.29579594880892,0.5404913528231108,-0.3508965392595495,-3.5497830474283254,187.32736705858935,0.43575148720243,2.5414868714761765,-3.603554269446864,187.14880605462105,0.26185210107240586,2.4211317140278776,-2.68028453262378,186.98560254548815,0.25145306936558437,2.9771714810673116,-3.6075461218982325,187.24626790204582,0.5452845388626057,3.083779004665262,-2.469618063792586,187.08398779971952,0.5680623502083746,0.1669988669435754,-2.7043152547098024,187.0038695639699,0.5706935055813138,0.485685870428775,-4.322789234789936,186.80298826057165,0.511057138617783,-0.2052608350355492,-3.2490423191338422,187.64710483126888,0.2878040363985492,0.13290187496746098,-4.573659428112858,187.71917514746139,0.13228253476451068,-0.31402726583010265,-3.775387372004834,188.2981542225708,0.17530506121891617
1916,-0.7227014589016878,-4.620154056002164,187.63074079363645,0.18360582195678463,3.560144801432901,-3.030787098704938,186.46865062296237,0.5923645071462976,1.1110032146554603,-3.055384973895364,186.5299240941983,0.4284570215950207,0.110074520310873,-1.8882802727662797,187.248322770504,0.5731843578770246,-1.0333863466399655,-2.93257733893395,188.58512043913078,0.5792757217570749,0.010297802223469708,-5.1515049429529824,186.54460357949225,0.8159856991496296,-1.2920168409022983,-5.262953679690924,188.27210920047327,0.7292503770346267,1.1859245433847145,-2.1555409511891073,186.52455329814575,0.5490532818267811,,,,0.04296374626050026,1.5337420903801078,-4.371956395849419,186.02990283047106,0.7915294812776675,,,,0.036526413421978716,2.4707330308291535,-1.553766477557912,185.51917430305505,0.5592690390674373,2.4273284574842515,-1.4910344674050722,189.9482540232001,0.23942733581031925,2.3678301764562093,-4.749434612919084,185.7220456314483,0.7763239848864689,1.7524185304217745,-6.102315421801287,188.23038487525685,0.6406052471650129,-0.25960270320007867,-3.7780478203093626,187.30300170951207,0.5637369524369362,-0.34177924980652197,-3.347526103873572,187.39572438860776,0.5246134695225096,2.5437712873713085,-3.59057539431636,187.1598810798945,0.2855919539381831,2.48684100994775,-2.6707655415007197,187.07242509607332,0.262823568656454,2.960930779592767,-3.6014285246084095,187.22829566979794,0.5643969845590465,3.0710541157642632,-2.4704260400365694,187.0755538068926,0.5789785952015305,0.16461061307088184,-2.65168822264591,187.0277921394446,0.6355642360441136,0.5569576270961546,-4.324371430320015,186.87576198020648,0.4846980870031551,-0.32949022214457885,-3.2785275491794263,187.56040045113195,0.2773781968322032,0.11824408066112124,-4.514871472827669,187.74687882914577,0.14116131387251693,-0.40619642880561224,-3.698168248778589,188.2645815863217,0.24417791570040795
